"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
26.955,"550",FALSE,79.151,2007,"Black","Gasoline","unsp","unsp",5.5
31.9,"550",FALSE,32.36,2008,"Other","Gasoline","unsp","unsp",5.5
36.991,"550",FALSE,81.184,2009,"White","Gasoline","unsp","Alloy",5.5
23.9,"550",FALSE,90.922,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
41.991,"550",FALSE,33.281,2009,"Black","Gasoline","Harman Kardon","Alloy",5.5
39.991,"Other",FALSE,60.199,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
28.95,"Other",FALSE,65.13,2007,"Black","Gasoline","Premium","unsp",5.5
36.995,"Other",FALSE,53.29,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
43.995,"Other",FALSE,86.317,2009,"Black","Gasoline","Harman Kardon","Alloy",6.3
55.899,"Other",FALSE,57.183,2009,"White","Gasoline","Premium","Alloy",6.3
35.919,"Other",FALSE,67.943,2008,"Black","Gasoline","Premium","Alloy",6.3
36.478,"Other",FALSE,74.735,2008,"White","Gasoline","Premium","Alloy",6.3
61.95,"Other",TRUE,34.148,2007,"Black","Gasoline","Harman Kardon","Alloy",6
74.895,"Other",FALSE,28.414,2008,"Black","Gasoline","Harman Kardon","Premium",6
40.89,"Other",FALSE,80.374,2007,"Other","Gasoline","unsp","unsp",6
59.9,"Other",FALSE,18.646,2007,"Silver","Gasoline","Premium","Alloy",6
40.5,"Other",FALSE,65.751,2007,"Silver","Gasoline","Harman Kardon","Alloy",6
44.25,"550",FALSE,28.695,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
40.979,"550",FALSE,54.192,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
39.9,"550",FALSE,51.907,2010,"White","Gasoline","unsp","Alloy",5.5
39.99,"550",TRUE,47.591,2010,"Black","Gasoline","unsp","unsp",5.5
49,"550",FALSE,15.442,2011,"White","Gasoline","Premium","Alloy",5.5
35.999,"550",TRUE,39.529,2011,"Black","Gasoline","Premium","Alloy",5.5
46,"550",FALSE,41.79,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
37.507,"550",TRUE,62.65,2011,"Black","Gasoline","unsp","unsp",5.5
59.992,"550",FALSE,22.823,2011,"White","Gasoline","Harman Kardon","unsp",5.5
41.99,"550",TRUE,49.464,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
52.003,"550",TRUE,43.867,2011,"Black","Gasoline","unsp","Alloy",5.5
35.995,"550",FALSE,57.601,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.75,"550",TRUE,34.643,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.995,"550",TRUE,39.939,2010,"Black","Gasoline","unsp","unsp",5.5
48.997,"550",FALSE,32.777,2011,"Black","Gasoline","Premium","Alloy",5.5
64.995,"550",FALSE,12.699,2013,"Black","Gasoline","unsp","unsp",4.6
44.995,"550",FALSE,40.595,2012,"Other","Gasoline","unsp","unsp",4.6
43.994,"550",TRUE,30.125,2012,"Silver","Gasoline","unsp","unsp",4.6
66.995,"550",FALSE,19.676,2013,"White","Gasoline","Harman Kardon","unsp",4.6
64.999,"550",TRUE,10.348,2013,"Silver","Gasoline","Harman Kardon","Alloy",4.6
57.8,"550",TRUE,31.195,2012,"Black","Gasoline","unsp","unsp",4.6
53.995,"550",FALSE,63.65,2012,"Black","Gasoline","unsp","unsp",4.6
63.871,"550",TRUE,30.532,2012,"Silver","Gasoline","unsp","Alloy",4.6
61.991,"550",FALSE,12.361,2012,"Silver","Gasoline","unsp","unsp",4.6
46.99,"550",FALSE,39.662,2012,"Black","Gasoline","unsp","unsp",4.6
68.29,"550",FALSE,15.367,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
59.95,"550",TRUE,22.364,2013,"Silver","Gasoline","Harman Kardon","Alloy",4.6
55.491,"550",FALSE,40.777,2012,"Black","Gasoline","Premium","Alloy",4.6
58.95,"550",TRUE,31.597,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
75.887,"Other",FALSE,29.054,2011,"White","Gasoline","Bang Olufsen","Alloy",5.5
74.888,"Other",FALSE,40.26,2012,"Black","Gasoline","Bang Olufsen","Alloy",5.5
67.85,"Other",TRUE,47.346,2012,"Silver","Gasoline","Bang Olufsen","Alloy",5.5
74.991,"Other",FALSE,25.704,2010,"Black","Gasoline","unsp","unsp",5.5
69.991,"Other",FALSE,22.147,2010,"Black","Gasoline","unsp","unsp",6.3
58.995,"Other",FALSE,30.004,2010,"Other","Gasoline","unsp","unsp",6.3
38,"550",FALSE,33.818,2009,"White","Gasoline","Premium","Alloy",5.5
30.98,"550",FALSE,51.147,2007,"Silver","Gasoline","Premium","Alloy",5.5
24.995,"550",FALSE,95.86,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
24.995,"550",FALSE,104.861,2008,"Black","Gasoline","unsp","Alloy",5.5
28.5,"550",FALSE,76,2008,"Black","Gasoline","unsp","Alloy",5.5
39,"550",FALSE,59.5,2009,"White","Gasoline","unsp","unsp",5.5
25,"550",FALSE,98.87,2008,"Black","Gasoline","Premium","unsp",5.5
32.988,"550",FALSE,95.651,2009,"Black","Gasoline","Premium","Alloy",5.5
29.85,"550",FALSE,69.521,2008,"Black","Gasoline","Premium","Alloy",5.5
28.995,"550",FALSE,66.626,2008,"Silver","Gasoline","Premium","Alloy",5.5
34.9,"550",FALSE,29.086,2008,"Black","Gasoline","Premium","Alloy",5.5
21.8,"550",FALSE,91.312,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
24.04,"550",FALSE,77.917,2007,"Black","Gasoline","unsp","unsp",5.5
31.995,"550",FALSE,55.082,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.995,"550",TRUE,59.65,2009,"Black","Gasoline","Premium","Alloy",5.5
57,"550",FALSE,43.571,2009,"Black","Gasoline","unsp","Alloy",5.5
28.9,"550",FALSE,79.992,2007,"Other","Gasoline","unsp","Alloy",5.5
25.995,"550",FALSE,99.182,2007,"Silver","Gasoline","unsp","Alloy",5.5
32.991,"550",FALSE,58.989,2008,"Other","Gasoline","unsp","unsp",5.5
35.994,"550",FALSE,50.129,2008,"Black","Gasoline","unsp","unsp",5.5
28.991,"550",FALSE,87.009,2008,"Other","Gasoline","Premium","Alloy",5.5
37.996,"550",FALSE,89.525,2009,"Other","Gasoline","unsp","unsp",5.5
24.995,"550",FALSE,91.213,2009,"Other","Gasoline","unsp","Alloy",5.5
30.987,"550",FALSE,73.524,2008,"Black","Gasoline","unsp","Alloy",5.5
24.649,"550",FALSE,120.972,2008,"Other","Gasoline","Premium","Alloy",5.5
34.988,"550",TRUE,51.656,2009,"Black","Gasoline","Premium","Alloy",5.5
31.98,"550",FALSE,78.06,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
29.991,"550",FALSE,94.355,2009,"Other","Gasoline","Premium","Alloy",5.5
48.955,"Other",FALSE,31.825,2012,"Black","Diesel","Harman Kardon","Alloy",3
39.988,"550",FALSE,46.975,2010,"Black","Gasoline","unsp","unsp",5.5
32.999,"550",FALSE,69.006,2010,"Silver","Gasoline","Harman Kardon","unsp",5.5
38.995,"550",FALSE,49.509,2010,"Other","Gasoline","Harman Kardon","unsp",5.5
33.99,"550",FALSE,75.902,2010,"Black","Gasoline","Premium","Premium",5.5
51.995,"550",FALSE,34.916,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
42.995,"550",FALSE,34.899,2010,"Black","Gasoline","unsp","Alloy",5.5
41.5,"550",FALSE,21.801,2010,"Black","Gasoline","unsp","Alloy",5.5
45.988,"550",FALSE,48.388,2010,"White","Gasoline","unsp","unsp",5.5
39.999,"550",TRUE,47.138,2011,"Black","Gasoline","unsp","Alloy",5.5
55.9,"550",FALSE,34.028,2011,"White","Gasoline","unsp","unsp",5.5
45.99,"550",TRUE,35.783,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
45.999,"550",FALSE,39.655,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.495,"550",TRUE,43.565,2010,"Black","Gasoline","unsp","unsp",5.5
42.999,"550",FALSE,74.549,2010,"White","Gasoline","Premium","Alloy",5.5
42.999,"550",FALSE,25.159,2010,"Silver","Gasoline","Premium","Alloy",5.5
46.5,"550",FALSE,36,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
54.995,"550",FALSE,31.74,2012,"White","Gasoline","Premium","Alloy",4.6
61.995,"550",FALSE,19.385,2012,"White","Gasoline","unsp","unsp",4.6
72.99,"550",FALSE,7.302,2013,"Black","Gasoline","unsp","unsp",4.6
59.998,"550",FALSE,32.889,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
69.885,"550",TRUE,15.555,2013,"White","Gasoline","Premium","unsp",4.6
51.999,"550",TRUE,21.398,2012,"Other","Gasoline","Harman Kardon","Alloy",4.6
48.8,"550",TRUE,20.76,2012,"Silver","Gasoline","Premium","Alloy",4.6
52.5,"550",TRUE,13.163,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
66.488,"550",FALSE,19.058,2012,"Other","Gasoline","Premium","Alloy",4.6
58.4,"550",FALSE,18.216,2013,"Silver","Gasoline","Harman Kardon","unsp",4.6
45.999,"550",FALSE,50.126,2013,"Silver","Gasoline","Harman Kardon","Alloy",4.6
55.995,"550",FALSE,22.791,2013,"Black","Gasoline","Premium","Alloy",4.6
48.775,"550",FALSE,37.71,2012,"White","Gasoline","Premium","Alloy",4.6
72.494,"550",FALSE,9.244,2012,"Black","Gasoline","unsp","Alloy",4.6
50.999,"550",TRUE,22.768,2013,"Other","Gasoline","Premium","Alloy",4.6
63.899,"550",FALSE,12.633,2013,"Other","Gasoline","Premium","Alloy",4.6
43.9,"550",FALSE,36.181,2012,"Black","Gasoline","Premium","unsp",4.6
43.298,"550",FALSE,53.343,2012,"Silver","Gasoline","unsp","Alloy",4.6
59.95,"550",FALSE,20.66,2012,"Other","Gasoline","Premium","Alloy",4.6
46.999,"550",TRUE,30.672,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
42.999,"550",TRUE,31.411,2012,"Black","Gasoline","Premium","Alloy",4.6
52.995,"550",FALSE,20.225,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
51.999,"550",TRUE,27.371,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
65.895,"550",TRUE,6.7,2013,"Black","Gasoline","Harman Kardon","unsp",4.6
37.777,"Other",TRUE,35.165,2010,"White","Hybrid","Harman Kardon","Alloy",3.5
44.995,"Other",FALSE,31.516,2011,"Other","Hybrid","unsp","unsp",3.5
33.877,"Other",FALSE,70.025,2010,"Black","Hybrid","unsp","unsp",3.5
6.8,"Other",FALSE,165,1995,"Other","Gasoline","unsp","Alloy",3.2
4.999,"Other",FALSE,154.586,1999,"Other","Gasoline","unsp","unsp",3.2
2.7,"Other",FALSE,240,1995,"Other","Gasoline","unsp","Alloy",3.2
5.788,"Other",FALSE,120.468,1995,"Other","Gasoline","unsp","Alloy",3.2
3.9,"Other",FALSE,106.444,1995,"Black","Gasoline","Premium","unsp",4.2
4.99,"Other",FALSE,213,1999,"White","Gasoline","unsp","Alloy",4.2
5.995,"Other",FALSE,133.097,1997,"Black","Gasoline","unsp","Alloy",4.2
4.995,"500",FALSE,111.68,1994,"Other","Gasoline","unsp","Alloy",5
9.975,"500",FALSE,78.804,1996,"Black","Gasoline","unsp","Alloy",5
6.877,"500",FALSE,94.339,1999,"Other","Gasoline","unsp","Alloy",5
3.5,"500",FALSE,199.235,1999,"Silver","Gasoline","unsp","unsp",5
3.95,"500",FALSE,140.477,1999,"Other","Gasoline","unsp","Alloy",5
3.993,"500",FALSE,130.114,1997,"White","Gasoline","Premium","unsp",5
4.695,"Other",FALSE,145.245,1998,"Black","Gasoline","unsp","Alloy",6
12.99,"430",FALSE,67.815,2003,"Silver","Gasoline","Bose","unsp",4.3
7.495,"430",FALSE,133.458,2000,"Silver","Gasoline","unsp","unsp",4.3
7.995,"430",TRUE,119.315,2001,"Other","Gasoline","Bose","Alloy",4.3
7.995,"430",FALSE,170.265,2002,"Black","Gasoline","unsp","unsp",4.3
8.977,"430",FALSE,160.1,2005,"Silver","Gasoline","unsp","Alloy",4.3
14.943,"430",FALSE,77.267,2005,"Silver","Gasoline","Premium","Alloy",4.3
5.999,"430",FALSE,144.353,2003,"Silver","Gasoline","Bose","Alloy",4.3
9.991,"430",FALSE,92.734,2001,"Other","Gasoline","Bose","unsp",4.3
9.999,"430",FALSE,74.339,2001,"Silver","Gasoline","unsp","Alloy",4.3
11.595,"430",FALSE,105.784,2003,"Other","Gasoline","Bose","Alloy",4.3
5.9,"430",FALSE,103.112,2000,"White","Gasoline","Bose","Alloy",4.3
6.932,"430",FALSE,155.887,2001,"Silver","Gasoline","unsp","Alloy",4.3
7.9,"430",FALSE,168.689,2002,"Black","Gasoline","unsp","unsp",4.3
10.9,"430",TRUE,164.241,2004,"Black","Gasoline","unsp","Alloy",4.3
13.988,"430",FALSE,37.62,2000,"Silver","Gasoline","Bose","unsp",4.3
8.495,"430",FALSE,104.679,2001,"Black","Gasoline","unsp","unsp",4.3
11.985,"430",FALSE,109.342,2004,"White","Gasoline","Premium","Alloy",4.3
5.995,"430",FALSE,196.7,2002,"Other","Gasoline","Bose","Alloy",4.3
12.119,"430",FALSE,120.546,2005,"Silver","Gasoline","unsp","Alloy",4.3
12.999,"430",FALSE,82.35,2006,"White","Gasoline","Bose","Alloy",4.3
9.995,"430",FALSE,116.555,2000,"Other","Gasoline","unsp","unsp",4.3
9.991,"430",FALSE,79.435,2001,"White","Gasoline","unsp","unsp",4.3
6.9,"430",FALSE,81.689,2000,"Silver","Gasoline","Premium","Alloy",4.3
3.895,"430",FALSE,111.874,2002,"Other","Gasoline","unsp","Alloy",4.3
15.9,"430",FALSE,113.45,2004,"Black","Gasoline","Bose","unsp",4.3
9.995,"430",FALSE,90.842,2002,"Other","Gasoline","Bose","Alloy",4.3
4.9,"430",FALSE,157.276,2002,"Silver","Gasoline","unsp","Alloy",4.3
6.995,"430",FALSE,194.399,2004,"White","Gasoline","Bose","Alloy",4.3
6.593,"Other",FALSE,102.03,2001,"Black","Gasoline","unsp","unsp",5.4
15.995,"Other",TRUE,87.8,2002,"Other","Gasoline","Premium","Alloy",5.4
8,"Other",FALSE,160.653,2002,"Silver","Gasoline","unsp","unsp",5.4
11,"Other",FALSE,116.827,2003,"Silver","Gasoline","Bose","Alloy",5.4
12.995,"Other",FALSE,151,2003,"Silver","Gasoline","unsp","Alloy",5.4
8.99,"500",FALSE,106.254,2001,"Other","Gasoline","unsp","unsp",5
11.9,"500",FALSE,97.817,2001,"Other","Gasoline","unsp","Alloy",5
9.995,"500",FALSE,102.574,2001,"Black","Gasoline","Premium","unsp",5
6.995,"500",FALSE,57.81,2000,"Silver","Gasoline","unsp","Alloy",5
9.8,"500",FALSE,108.232,2004,"Black","Gasoline","unsp","unsp",5
16.944,"500",FALSE,72.085,2006,"Other","Gasoline","Bose","Alloy",5
9.995,"500",FALSE,141.712,2002,"Black","Gasoline","unsp","Alloy",5
5.999,"500",FALSE,169.942,2001,"Black","Gasoline","unsp","unsp",5
15.995,"500",FALSE,36.439,2004,"Black","Gasoline","Premium","Alloy",5
9.999,"500",FALSE,197.424,2000,"White","Gasoline","unsp","unsp",5
14.899,"500",FALSE,33.508,2001,"Silver","Gasoline","unsp","Alloy",5
11.986,"500",FALSE,98.769,2003,"Other","Gasoline","unsp","unsp",5
11.9,"500",FALSE,72.637,2002,"Other","Gasoline","unsp","Alloy",5
6.995,"500",FALSE,181.811,2004,"Other","Gasoline","unsp","unsp",5
9.295,"500",FALSE,174.799,2000,"White","Gasoline","Premium","unsp",5
20.987,"500",FALSE,44.434,2006,"Other","Gasoline","unsp","Alloy",5
6.994,"500",FALSE,103.556,2001,"Silver","Gasoline","unsp","unsp",5
8.995,"500",FALSE,137.578,2004,"Other","Gasoline","Premium","Alloy",5
16.839,"500",FALSE,73.409,2006,"Silver","Gasoline","unsp","unsp",5
6.999,"500",FALSE,121,2000,"Black","Gasoline","unsp","Alloy",5
9.899,"500",FALSE,114.513,2000,"Silver","Gasoline","unsp","Alloy",5
15.495,"Other",FALSE,75.005,2005,"Silver","Gasoline","unsp","Alloy",5.5
9.999,"Other",FALSE,103.254,2001,"Black","Gasoline","Premium","unsp",5.8
25.9,"Other",FALSE,27.647,2002,"Other","Gasoline","unsp","Alloy",5.8
42.99,"Other",FALSE,29.712,2006,"Black","Gasoline","unsp","unsp",6
6.894,"430",FALSE,160,2004,"Other","Gasoline","unsp","unsp",4.3
22.991,"430",FALSE,29.887,2006,"Black","Gasoline","unsp","Alloy",4.3
15.988,"430",FALSE,77.259,2006,"Black","Gasoline","unsp","unsp",4.3
8.995,"430",FALSE,121.283,2003,"Silver","Gasoline","unsp","unsp",4.3
17.991,"430",FALSE,76.161,2006,"Other","Gasoline","unsp","unsp",4.3
13.75,"430",FALSE,84.644,2005,"Other","Gasoline","unsp","unsp",4.3
13.599,"430",FALSE,70.483,2004,"Black","Gasoline","Premium","Alloy",4.3
8.988,"430",FALSE,180.456,2005,"Black","Gasoline","Bose","Alloy",4.3
11.85,"430",FALSE,97.02,2004,"Other","Gasoline","unsp","unsp",4.3
16.499,"500",FALSE,66.402,2005,"Silver","Gasoline","Premium","Alloy",5
10.995,"500",FALSE,150.634,2004,"Silver","Gasoline","Premium","Alloy",5
32,"550",FALSE,52.299,2007,"White","Gasoline","unsp","Alloy",5.5
25.999,"550",FALSE,74.651,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
34.965,"550",FALSE,70.18,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
29.999,"550",FALSE,55.796,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
32.5,"550",FALSE,63,2008,"Black","Gasoline","Premium","Alloy",5.5
53.95,"550",TRUE,32.696,2009,"White","Gasoline","unsp","Alloy",5.5
36.8,"550",FALSE,50.899,2009,"Black","Gasoline","unsp","Alloy",5.5
29.9,"550",FALSE,56.938,2007,"Black","Gasoline","Premium","unsp",5.5
30,"550",FALSE,75.001,2007,"Black","Gasoline","Premium","Alloy",5.5
34.99,"550",FALSE,44.05,2008,"Silver","Gasoline","Harman Kardon","unsp",5.5
31.495,"550",FALSE,65.038,2007,"White","Gasoline","unsp","Alloy",5.5
26.999,"550",FALSE,74.451,2008,"Other","Gasoline","Premium","unsp",5.5
24.995,"550",FALSE,100.415,2008,"Black","Gasoline","Premium","unsp",5.5
35.145,"550",FALSE,51.333,2009,"Black","Gasoline","Premium","Alloy",5.5
22.99,"550",FALSE,101.404,2007,"Silver","Gasoline","unsp","unsp",5.5
21.99,"550",FALSE,104.28,2007,"Other","Gasoline","unsp","Alloy",5.5
27.9,"550",FALSE,82.439,2007,"Silver","Gasoline","unsp","unsp",5.5
25.7,"550",FALSE,73.257,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
22.995,"550",FALSE,131.025,2007,"Black","Gasoline","unsp","unsp",5.5
29.973,"550",FALSE,65.356,2008,"Silver","Gasoline","Premium","unsp",5.5
31.695,"550",FALSE,65.773,2009,"Black","Gasoline","unsp","unsp",5.5
30.991,"550",TRUE,46.754,2007,"Silver","Gasoline","unsp","unsp",5.5
26,"550",FALSE,71.454,2007,"White","Gasoline","Premium","Alloy",5.5
31.993,"550",FALSE,72.138,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
25.9,"550",FALSE,72.511,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
38.881,"550",FALSE,45.353,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.791,"550",FALSE,57.188,2007,"Other","Gasoline","Premium","Alloy",5.5
24.5,"550",FALSE,107.112,2008,"Silver","Gasoline","Premium","Alloy",5.5
30.888,"550",FALSE,72.788,2008,"Silver","Gasoline","unsp","unsp",5.5
28.497,"550",FALSE,46.63,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
24.888,"550",FALSE,67.646,2007,"Other","Gasoline","Premium","Alloy",5.5
23.9,"550",TRUE,120.063,2008,"Other","Gasoline","Premium","Alloy",5.5
39.888,"550",FALSE,46.628,2009,"Silver","Gasoline","Premium","unsp",5.5
26.998,"550",FALSE,66.706,2007,"Black","Gasoline","Premium","unsp",5.5
25.485,"550",FALSE,69.177,2007,"Other","Gasoline","unsp","Alloy",5.5
30.988,"550",TRUE,69.423,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.995,"550",FALSE,82.7,2008,"Black","Gasoline","unsp","Alloy",5.5
27.999,"550",FALSE,104.736,2008,"Silver","Gasoline","Harman Kardon","unsp",5.5
30.35,"550",FALSE,87.206,2008,"Black","Gasoline","Premium","Alloy",5.5
27.995,"550",TRUE,56.89,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
39.9,"Other",FALSE,46.032,2007,"Black","Gasoline","unsp","unsp",5.5
40.9,"Other",FALSE,45.346,2007,"Black","Gasoline","unsp","unsp",5.5
39.995,"Other",FALSE,64.363,2008,"Black","Gasoline","unsp","unsp",6.3
54.999,"Other",TRUE,31,2008,"Black","Gasoline","Premium","unsp",6.3
45.995,"Other",FALSE,46.313,2009,"Black","Gasoline","Harman Kardon","Alloy",6.3
42.75,"Other",TRUE,75.54,2009,"White","Gasoline","Harman Kardon","Alloy",6.3
57.996,"Other",TRUE,39.995,2009,"Black","Gasoline","Harman Kardon","Alloy",6.3
39.95,"Other",FALSE,69.415,2007,"Black","Gasoline","unsp","Alloy",6
38.999,"550",FALSE,63.306,2010,"Black","Gasoline","Premium","Alloy",5.5
45.899,"550",FALSE,32.45,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
51.488,"550",FALSE,21.898,2010,"White","Gasoline","Premium","Alloy",5.5
39.995,"550",FALSE,48.814,2010,"Black","Gasoline","unsp","Alloy",5.5
51.9,"550",TRUE,45.805,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.995,"550",FALSE,41.881,2010,"Black","Gasoline","unsp","unsp",5.5
49.154,"550",TRUE,47.324,2010,"White","Gasoline","Harman Kardon","Premium",5.5
33.999,"550",TRUE,52.952,2011,"Silver","Gasoline","Premium","Alloy",5.5
38.988,"550",TRUE,58.867,2010,"Silver","Gasoline","unsp","unsp",5.5
52.995,"550",FALSE,34.159,2010,"Other","Gasoline","unsp","unsp",5.5
49.895,"550",FALSE,42.4,2010,"Black","Gasoline","unsp","Alloy",5.5
36.999,"550",TRUE,44.198,2011,"Silver","Gasoline","unsp","Alloy",5.5
41.888,"550",TRUE,32.935,2011,"Black","Gasoline","unsp","unsp",5.5
41.991,"550",TRUE,55.808,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
48.95,"550",TRUE,28.04,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
48.992,"550",TRUE,49.343,2011,"Black","Gasoline","Premium","Alloy",5.5
37,"550",FALSE,79.644,2010,"Black","Gasoline","unsp","unsp",5.5
59.981,"550",FALSE,10.686,2011,"Black","Gasoline","unsp","Alloy",5.5
59.888,"550",FALSE,22.008,2012,"Silver","Gasoline","Harman Kardon","unsp",4.6
56.888,"550",TRUE,19.316,2013,"Other","Gasoline","Harman Kardon","Alloy",4.6
59.995,"550",FALSE,10.4,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
52.999,"550",TRUE,33.689,2012,"Other","Gasoline","Premium","Alloy",4.6
58.995,"550",FALSE,10.237,2012,"White","Gasoline","Harman Kardon","Alloy",4.6
71.875,"550",TRUE,8.207,2013,"Silver","Gasoline","unsp","Alloy",4.6
50.995,"550",FALSE,63.611,2012,"Black","Gasoline","unsp","Alloy",4.6
68.999,"550",FALSE,1.675,2013,"Black","Gasoline","unsp","Alloy",4.6
58.991,"550",FALSE,30.674,2012,"Black","Gasoline","unsp","unsp",4.6
61.8,"550",FALSE,21.792,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
60.982,"550",FALSE,22.711,2012,"Silver","Gasoline","Harman Kardon","Premium",4.6
57.981,"550",FALSE,19.749,2012,"White","Gasoline","unsp","unsp",4.6
65.983,"550",FALSE,29.371,2013,"Silver","Gasoline","unsp","unsp",4.6
66.998,"550",FALSE,18.317,2013,"Black","Gasoline","unsp","unsp",4.6
59.991,"550",TRUE,20.674,2012,"Other","Gasoline","Harman Kardon","Alloy",4.6
59.982,"550",TRUE,26.802,2012,"Other","Gasoline","Harman Kardon","Premium",4.6
55,"550",FALSE,13.704,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
73.991,"Other",TRUE,15.204,2010,"Black","Gasoline","unsp","unsp",5.5
56.999,"Other",TRUE,35.494,2010,"Silver","Gasoline","unsp","Alloy",6.3
58.991,"Other",FALSE,54.361,2010,"Black","Gasoline","Harman Kardon","Premium",6.3
29.985,"550",TRUE,49.275,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
23.995,"550",FALSE,86.596,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
24.988,"550",FALSE,85.83,2008,"Silver","Gasoline","Harman Kardon","Alloy",5.5
23.9,"550",FALSE,104.059,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
26.874,"550",FALSE,57.044,2007,"Other","Gasoline","unsp","unsp",5.5
31.95,"550",FALSE,62.494,2008,"Black","Gasoline","Premium","unsp",5.5
31.92,"550",FALSE,67.068,2009,"Silver","Gasoline","Premium","Alloy",5.5
25.9,"550",TRUE,103.672,2009,"Silver","Gasoline","Premium","unsp",5.5
24.5,"550",FALSE,101.2,2007,"Black","Gasoline","unsp","unsp",5.5
23.95,"550",FALSE,99.282,2008,"Black","Gasoline","Harman Kardon","Alloy",5.5
22.499,"550",FALSE,95,2007,"Other","Gasoline","unsp","Alloy",5.5
33.995,"550",TRUE,38.667,2007,"Silver","Gasoline","Premium","Alloy",5.5
31.891,"550",FALSE,64.716,2007,"White","Gasoline","unsp","Alloy",5.5
36.9,"550",FALSE,66.372,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
31.991,"550",FALSE,61.277,2008,"Black","Gasoline","Premium","Alloy",5.5
39.965,"550",FALSE,35.333,2008,"Black","Gasoline","Premium","Alloy",5.5
26.998,"550",FALSE,59.426,2007,"Black","Gasoline","Premium","Alloy",5.5
21.994,"550",FALSE,99.493,2007,"Silver","Gasoline","Premium","Alloy",5.5
23.495,"550",FALSE,103.964,2007,"Black","Gasoline","unsp","unsp",5.5
33.99,"550",FALSE,42.649,2007,"Black","Gasoline","unsp","unsp",5.5
29.99,"550",TRUE,51.882,2007,"Black","Gasoline","unsp","unsp",5.5
37.99,"550",FALSE,66.522,2008,"Black","Gasoline","unsp","Alloy",5.5
23.977,"550",FALSE,93.607,2007,"Other","Gasoline","Premium","unsp",5.5
27.5,"550",FALSE,92,2007,"Silver","Gasoline","unsp","Alloy",5.5
30.995,"550",FALSE,76.34,2009,"White","Gasoline","unsp","Alloy",5.5
24.9,"550",FALSE,112.389,2007,"White","Gasoline","unsp","unsp",5.5
19,"550",FALSE,160.758,2008,"Black","Gasoline","Premium","Alloy",5.5
49.9,"Other",FALSE,23.775,2012,"White","Diesel","Harman Kardon","unsp",3
54.991,"Other",TRUE,56.045,2012,"White","Diesel","Premium","Alloy",3
64.9,"Other",FALSE,20.055,2012,"White","Diesel","Harman Kardon","unsp",3
36.89,"550",FALSE,56.699,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
32.9,"550",FALSE,82.018,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
43.998,"550",FALSE,29.8,2010,"Black","Gasoline","unsp","Alloy",5.5
49.555,"550",FALSE,30.534,2010,"Black","Gasoline","unsp","unsp",5.5
42.9,"550",FALSE,56.315,2010,"Silver","Gasoline","Harman Kardon","unsp",5.5
